,clean_outcome,date,division,gender+division,global_id,judge1boxer,judge1opp,judge2boxer,judge2opp,judge3boxer,judge3opp,meta,name,opp_draw,opp_last6,opp_loss,opp_weight,opp_win,opposition,rating,rounds1,rounds2,sex,weight,Draw,Loss KO,Loss Other,Win KO,Win Other,fight_count,judge1avg,judge2avg,judge3avg,judge1againstavg,judge2againstavg,judge3againstavg,avgpts,avgptsagainst,KO ratio,KnockedOut ratio,opp_fight_count,opp_lossKO,opp_lossOther,opp_winKO,opp_winOther,opp_avgpts,opp_avgptsagainst,opp_KO ratio,opp_KnockedOut ratio,opp_meta,weightratio,age,height,rating1,rating2,bmi,opp_age,opp_height,opp_bmi,age_ratio,height_ratio,bmi_ratio,Jab accuracy,Power punch accuracy,Total punch accuracy,Avg Jabs landed,Avg Power punches landed,Avg Total punches landed,% of Power punches landed against,% of Jabs landed against,% of Total punches landed against,Avg Jabs landed against,Avg Power punches landed against,Avg Total punches landed against,oppjabaccuracy,opppoweraccuracy,opptotalaccuracy,oppavgjabslanded,oppavgpowerlanded,oppavgtotallanded,opppercpowerlandedagainst,opppercejabslandedagainst,oppperctotallandedagainst,oppavgjabsagainst,oppavgpowerlandedagainst,oppavgtotalagainst,last6
33652,loss,,feather,male feather,792672,0,0,0,0,0,0,,Anvar Yunusov,0.0,,0.0,,0.0,Hector Luis Garcia,,,,male,0,0.0,0.0,0.1111111111111111,0.4444444444444444,0.4444444444444444,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04938271604938271,0.0,,,,,,,,,,,,32,169,0.93,0.5,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,20.0
33661,loss,,middle,male middle,741169,0,0,0,0,0,0,,Shakeem Hodge,0.0,,0.0,,0.0,Terrance Williams,,,,male,0,0.125,0.125,0.125,0.5,0.125,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.015625,10.0,0.1,0.3,0.0,0.5,79.93333333333334,79.06666666666668,0.0,0.01,,,28,178,0.49,0.52,0.0,36.0,183.0,,0.7777777777777778,0.9726775956284153,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0
33669,loss,,light heavy,male light heavy,749953,0,0,0,0,0,0,,Chris Thomas,0.0,,0.0,,0.0,Roy King,,,,male,0,0.06666666666666667,0.0,0.06666666666666667,0.4,0.4666666666666667,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02666666666666667,0.0,17.0,0.058823529411764705,0.17647058823529413,0.35294117647058826,0.35294117647058826,0.0,0.0,0.020761245674740487,0.0034602076124567475,,,21,180,0.71,0.72,0.0,41.0,175.0,,0.5121951219512195,1.0285714285714285,,29.81,51.9,41.57,62.0,123.0,185.0,30.0,9.46,20.44,14.0,51.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0
33684,loss,,heavy,male heavy,601643,0,0,0,0,0,0,,Daniel Martz,0.0,,0.0,,0.0,Apti Davtaev,,,,male,0,0.037037037037037035,0.25925925925925924,0.037037037037037035,0.5185185185185185,0.14814814814814814,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019204389574759943,0.009602194787379972,,,,,,,,,,,,28,201,0.8200000000000001,0.81,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,55.0
33711,loss,,light heavy,male light heavy,629463,0,0,0,0,0,0,,Marcus Browne,0.0,,0.0,,0.0,Jean Pascal*,,,,male,0,0.0,0.0,0.041666666666666664,0.625,0.3333333333333333,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026041666666666668,0.0,,,,,,,,,,,,28,187,0.99,0.99,0.0,,,,,,,16.42,44.11,31.01,16.38,49.0,65.38,23.63,9.6,18.14,5.31,20.31,25.62,,,,,,,,,,,,,60.0
33735,loss,,super welter,male super welter,6891,0,0,0,0,0,0,,Joseph Figueroa,0.0,,0.0,,0.0,LaVonte Earley,,,,male,0,0.0625,0.0375,0.7625,0.0375,0.1,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00046875,0.00046875,10.0,0.0,0.0,0.5,0.5,69.26666666666667,63.46666666666667,0.05,0.0,,,49,165,0.49,0.48,0.0,25.0,175.0,,1.96,0.9428571428571428,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.0
33815,win,,super light,male super light,623359,0,0,0,0,0,0,,Daniel Gonzalez,0.0,,0.0,,0.0,Jerome Conquest*,,,,male,0,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.2857142857142857,0.5714285714285714,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013605442176870748,0.0022675736961451248,,,,,,,,,,,,29,175,0.91,0.9,0.0,,,,,,,15.85,29.98,25.43,32.5,129.5,162.0,34.62,15.34,27.47,27.0,103.5,130.5,,,,,,,,,,,,,45.0
33836,win,,super welter,male super welter,647935,0,0,0,0,0,0,,Dan Karpency,0.0,,0.0,,0.0,Jamie Walker,,,,male,0,0.08333333333333333,0.0,0.16666666666666666,0.3333333333333333,0.4166666666666667,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027777777777777776,0.0,13.0,0.0,0.15384615384615385,0.23076923076923078,0.46153846153846156,0.0,0.0,0.01775147928994083,0.0,,,28,175,0.76,0.75,0.0,40.0,175.0,,0.7,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0
33848,loss,,super welter,male super welter,42422,0,0,0,0,0,0,,Dennis Sharpe,0.0,,0.0,,0.0,Brad Jackson,,,,male,0,0.08163265306122448,0.24489795918367346,0.32653061224489793,0.08163265306122448,0.2653061224489796,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016659725114535609,0.004997917534360683,34.0,0.17647058823529413,0.17647058823529413,0.23529411764705882,0.38235294117647056,57.53921568627452,56.72549019607843,0.006920415224913495,0.005190311418685122,,,44,178,0.5800000000000001,0.5800000000000001,0.0,44.0,175.0,,1.0,1.0171428571428571,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.0
33897,loss,,light heavy,male light heavy,67789,0,0,0,0,0,0,,Wilmer Mejia,0.0,,0.0,,0.0,Armin Mrkanovic,,,,male,0,0.08333333333333333,0.1111111111111111,0.19444444444444445,0.4166666666666667,0.19444444444444445,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011574074074074075,0.0030864197530864196,13.0,0.07692307692307693,0.15384615384615385,0.3076923076923077,0.46153846153846156,0.0,0.0,0.02366863905325444,0.00591715976331361,,,37,175,0.56,0.5800000000000001,0.0,40.0,180.0,,0.925,0.9722222222222222,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
33933,loss,,heavy,male heavy,431653,0,0,0,0,0,0,,Joe Hanks,0.0,,0.0,,0.0,Joe Joyce,,,,male,0,0.0,0.07692307692307693,0.038461538461538464,0.5,0.38461538461538464,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019230769230769232,0.002958579881656805,,,,,,,,,,,,36,193,0.9,0.9,0.0,,,,,,,20.69,44.33,33.42,36.0,90.0,126.0,37.3,33.18,35.59,73.0,116.0,189.0,,,,,,,,,,,,,30.0
33959,loss,,cruiser,male cruiser,18424,0,0,0,0,0,0,,Marlon Hayes,0.0,,0.0,,0.0,Tommy Karpency,,,,male,0,0.0,0.25,0.22727272727272727,0.25,0.2727272727272727,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005681818181818182,0.005681818181818182,37.0,0.08108108108108109,0.10810810810810811,0.4594594594594595,0.32432432432432434,60.16216216216216,59.090090090090094,0.01241782322863404,0.002191380569758948,,,48,175,0.69,0.69,0.0,33.0,184.0,,1.4545454545454546,0.9510869565217391,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.29,30.56,0.0,11.0,11.0,40.0,5.26,30.43,1.0,20.0,21.0,-30.0
34003,loss,2000-01-01,middle,male middle,432984,0,0,0,0,0,0,,Daniel Jacobs,,0.0,,,,Saul Alvarez,null ,,,male,161,0.0,0.02631578947368421,0.05263157894736842,0.7105263157894737,0.21052631578947367,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018698060941828253,0.0006925207756232687,,,,,,,,,,,,32,182,1.0,1.0,0.8846153846153846,,,,,,,19.03,38.31,29.85,27.44,70.62,98.06,35.39,15.77,26.42,19.88,52.94,72.81,,,,,,,,,,,,,60.0
34041,loss,,middle,male middle,691996,0,0,0,0,0,0,,Sergiy Derevyanchenko,0.0,,0.0,,0.0,Gennadiy Golovkin,,,,male,0,0.0,0.0,0.13333333333333333,0.5333333333333333,0.3333333333333333,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035555555555555556,0.0,,,,,,,,,,,,34,175,1.0,0.97,0.0,,,,,,,18.79,44.33,31.86,32.67,80.78,113.44,35.61,22.49,30.94,26.89,77.0,103.89,,,,,,,,,,,,,60.0
34056,win,,light,male light,776269,0,0,0,0,0,0,,Teofimo Lopez,0.0,,0.0,,0.0,Masayoshi Nakatani,,,,male,0,0.0,0.0,0.0,0.7857142857142857,0.21428571428571427,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05612244897959184,0.0,,,,,,,,,,,,22,173,1.0,1.0,0.0,,,,,,,16.01,50.06,35.21,19.6,79.2,98.8,22.52,17.76,20.54,16.8,30.0,46.8,,,,,,,,,,,,,40.0
34070,win,,heavy,male heavy,498837,0,0,0,0,0,0,,Jarrell Miller,0.0,,0.0,,0.0,Bogdan Dinu,,,,male,0,0.041666666666666664,0.0,0.0,0.7083333333333334,0.25,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02951388888888889,0.0,,,,,,,,,,,,31,193,0.99,0.99,0.0,,,,,,,21.15,35.32,29.43,26.36,61.91,88.27,44.38,21.24,34.94,24.27,73.55,97.82,,,,,,,,,,,,,40.0
34094,win,,heavy,male heavy,512994,0,0,0,0,0,0,,Adam Kownacki,,0.0,,,,Chris Arreola,null ,,,male,250,0.0,0.0,0.0,0.75,0.25,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0375,0.0,,,,,,,,,,,,30,191,0.99,0.97,1.3089005235602094,,,,,,,21.06,33.94,30.82,23.29,117.71,141.0,41.27,14.74,33.33,25.57,167.71,193.29,,,,,,,,,,,,,60.0
34114,win,,super light,male super light,576340,0,0,0,0,0,0,,Cletus Seldin,0.0,,0.0,,0.0,Zab Judah,,,,male,0,0.0,0.0,0.038461538461538464,0.7692307692307693,0.15384615384615385,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02958579881656805,0.0,56.0,0.07142857142857142,0.10714285714285714,0.5357142857142857,0.25,0.0,0.0,0.009566326530612245,0.0012755102040816326,,,33,170,0.99,0.97,0.0,42.0,171.0,,0.7857142857142857,0.9941520467836257,,17.58,21.8,20.57,15.4,46.6,62.0,30.96,11.8,24.11,21.8,102.8,124.6,13.59,37.36,24.2,26.5,58.71,85.21,35.44,17.86,26.24,30.75,55.61,86.36,20.0
34139,loss,,welter,male welter,482805,0,0,0,0,0,0,,Sadam Ali,0.0,,0.0,,0.0,Anthony Young,,,,male,0,0.0,0.1,0.0,0.43333333333333335,0.4666666666666667,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014444444444444446,0.0033333333333333335,23.0,0.043478260869565216,0.043478260869565216,0.2608695652173913,0.6521739130434783,0.0,0.0,0.011342155009451795,0.001890359168241966,,,31,175,0.99,0.97,0.0,31.0,175.0,,1.0,1.0,,13.87,36.0,25.44,27.7,78.7,106.4,27.93,16.74,23.07,28.4,61.7,90.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
34169,loss,,super middle,male super middle,316441,0,0,0,0,0,0,,Peter Quillin,,0.0,,,,Alfredo Angulo,null ,,,male,160,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.6052631578947368,0.2894736842105263,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01592797783933518,0.0006925207756232687,33.0,0.09090909090909091,0.12121212121212122,0.6060606060606061,0.18181818181818182,76.21212121212122,76.64646464646464,0.018365472910927456,0.0027548209366391185,,,36,185,0.98,0.97,0.8648648648648649,37.0,175.0,,0.972972972972973,1.0571428571428572,,22.81,38.22,32.39,20.31,55.88,76.19,47.89,24.59,37.08,33.81,76.0,109.81,15.14,41.12,29.6,27.05,92.1,119.14,37.85,19.77,29.24,31.67,66.67,98.33,60.0
34206,win,,super light,male super light,828413,0,0,0,0,0,0,,Shakhram Giyasov,0.0,,0.0,,0.0,Darleys Perez,,,,male,0,0.0,0.0,0.0,0.7777777777777778,0.2222222222222222,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08641975308641975,0.0,,,,,,,,,,,,26,176,0.97,0.91,0.0,,,,,,,16.02,37.85,30.76,33.0,162.0,195.0,28.66,19.48,24.72,45.0,88.0,133.0,,,,,,,,,,,,,30.0
34215,win,2001-02-04,super middle,male super middle,667461,0,0,0,0,0,0,,Ievgen Khytrov,,0.0,,,,Gabriel Pham,null ,,,male,166,0.0,0.047619047619047616,0.047619047619047616,0.7619047619047619,0.14285714285714285,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036281179138321996,0.0022675736961451248,13.0,0.07692307692307693,0.07692307692307693,0.3076923076923077,0.5384615384615384,0.0,0.0,0.02366863905325444,0.00591715976331361,,,31,179,0.98,0.96,0.9273743016759777,30.0,191.0,,1.0333333333333334,0.93717277486911,,26.43,46.77,37.62,59.38,128.38,187.75,33.06,19.43,27.08,36.75,80.0,116.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0
34236,win,,feather,female feather,488530,0,0,0,0,0,0,,Amanda Serrano,0.0,,0.0,,0.0,Heather Hardy,,,,female,0,0.02564102564102564,0.0,0.02564102564102564,0.6410256410256411,0.3076923076923077,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016436554898093363,0.0,24.0,0.0,0.041666666666666664,0.125,0.7916666666666666,0.0,0.0,0.005208333333333333,0.0,,,31,166,0.0,0.53,0.0,37.0,165.0,,0.8378378378378378,1.006060606060606,,7.04,27.45,20.58,6.5,50.0,56.5,39.47,11.45,30.45,14.33,104.0,118.33,15.01,37.48,28.41,32.22,118.89,151.11,36.11,16.47,28.83,36.44,135.89,172.33,60.0
34275,loss,,super welter,male super welter,546457,0,0,0,0,0,0,,Frank Galarza,0.0,,0.0,,0.0,Carlos Adames*,,,,male,0,0.08,0.08,0.04,0.48,0.32,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0192,0.0032,,,,,,,,,,,,34,183,0.97,0.94,0.0,,,,,,,11.17,38.05,29.11,8.8,60.2,69.0,44.97,18.34,32.49,23.8,66.2,90.0,,,,,,,,,,,,,30.0
34300,win,,welter,male welter,750459,0,0,0,0,0,0,,Radzhab Butaev,0.0,,0.0,,0.0,Silverio Ortiz,,,,male,0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,,,,,,,,,,,,25,179,0.96,0.87,0.0,,,,,,,24.53,39.57,31.58,26.0,37.0,63.0,33.33,23.83,29.4,23.0,45.5,68.5,,,,,,,,,,,,,60.0
34312,loss,,super light,male super light,38466,0,0,0,0,0,0,,Gabriel Bracero,0.0,,0.0,,0.0,Ivan Baranchyk,,,,male,0,0.03333333333333333,0.03333333333333333,0.1,0.2,0.6333333333333333,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006666666666666667,0.0011111111111111111,21.0,0.0,0.047619047619047616,0.5714285714285714,0.38095238095238093,0.0,0.0,0.027210884353741496,0.0,,,38,171,0.95,0.85,0.0,26.0,173.0,,1.4615384615384615,0.9884393063583815,,24.26,33.94,29.03,61.5,83.5,145.0,24.89,11.85,18.49,25.0,54.5,79.5,25.93,44.85,37.37,32.91,87.09,120.0,34.34,19.72,27.43,27.27,52.91,80.18,30.0
34342,loss,,feather,female feather,618866,0,0,0,0,0,0,,Heather Hardy,0.0,,0.0,,0.0,Amanda Serrano,,,,female,0,0.0,0.0,0.041666666666666664,0.125,0.7916666666666666,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005208333333333333,0.0,39.0,0.0,0.02564102564102564,0.6410256410256411,0.3076923076923077,0.0,0.0,0.016436554898093363,0.0,,,37,165,0.52,0.53,0.0,31.0,166.0,,1.1935483870967742,0.9939759036144579,,15.01,37.48,28.41,32.22,118.89,151.11,36.11,16.47,28.83,36.44,135.89,172.33,7.04,27.45,20.58,6.5,50.0,56.5,39.47,11.45,30.45,14.33,104.0,118.33,10.0
34365,win,2000-01-02,welter,male welter,691230,40,36,40,36,40,36,,Ivan Golub,,0.0,,,,Joaquim Carneiro,null ,,,male,155,0.0,0.0,0.05555555555555555,0.6666666666666666,0.2777777777777778,18,42.22222222222222,42.22222222222222,42.22222222222222,38.0,38.0,38.0,98.51851851851852,88.66666666666667,0.037037037037037035,0.0,,,,,,,,,,,,30,180,0.94,0.85,0.8611111111111112,,,,,,,22.78,35.63,30.11,12.83,26.67,39.5,34.64,15.77,25.33,13.67,30.83,44.5,,,,,,,,,,,,,45.0
34383,win,,light,male light,720233,0,0,0,0,0,0,,Chris Colbert,0.0,,0.0,,0.0,Miguel Beltran Jr,,,,male,0,0.0,0.0,0.0,0.3076923076923077,0.6923076923076923,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02366863905325444,0.0,,,,,,,,,,,,23,173,0.94,0.93,0.0,,,,,,,19.03,40.34,32.51,17.75,64.75,82.5,25.3,13.85,21.58,11.25,42.75,54.0,,,,,,,,,,,,,60.0
34396,win,,super welter,male super welter,764920,0,0,0,0,0,0,,Hurshidbek Normatov,0.0,,0.0,,0.0,Walter Wright,,,,male,0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.0,25.0,0.04,0.28,0.28,0.4,99.44,97.05333333333334,0.011200000000000002,0.0016,,,27,188,0.93,0.8200000000000001,0.0,38.0,175.0,,0.7105263157894737,1.0742857142857143,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
34405,win,,bantam,male bantam,289818,0,0,0,0,0,0,,Elton Dharry,0.0,,0.0,,0.0,Gilberto Pedroza,,,,male,0,0.03333333333333333,0.0,0.16666666666666666,0.4,0.4,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013333333333333334,0.0,,,,,,,,,,,,33,168,0.52,0.53,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,60.0
34435,draw,,super feather,female super feather,436194,0,0,0,0,0,0,,Ronica Jeffrey,0.0,,0.0,,0.0,Eva Wahlstrom*,,,,female,0,0.05263157894736842,0.0,0.05263157894736842,0.05263157894736842,0.8421052631578947,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002770083102493075,0.0,,,,,,,,,,,,36,175,0.52,0.53,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,20.0
34454,win,,heavy,male heavy,834487,0,0,0,0,0,0,,Bakhodir Jalolov,0.0,,0.0,,0.0,Brendan Barrett,,,,male,0,0.0,0.0,0.0,0.8333333333333334,0.16666666666666666,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1388888888888889,0.0,12.0,0.16666666666666666,0.08333333333333333,0.4166666666666667,0.16666666666666666,0.0,0.0,0.034722222222222224,0.013888888888888888,,,25,201,0.88,0.6699999999999999,0.0,38.0,178.0,,0.6578947368421053,1.1292134831460674,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.99,35.34,28.83,2.0,94.0,96.0,21.0,12.0,19.2,3.0,21.0,24.0,40.0
34460,win,,super light,male super light,766885,0,0,0,0,0,0,,Yurik Mamedov,0.0,,0.0,,0.0,Jordan Rosario,,,,male,0,0.0,0.0,0.08333333333333333,0.25,0.6666666666666666,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.0,13.0,0.3076923076923077,0.46153846153846156,0.0,0.23076923076923078,59.30769230769231,62.794871794871796,0.0,0.02366863905325444,,,28,175,0.75,0.62,0.0,29.0,175.0,,0.9655172413793104,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
34472,win,2000-01-01,cruiser,male cruiser,662408,0,0,0,0,0,0,,Joseph Williams,,0.0,,,,Jose Mario Flores,null ,,,male,178,0.0,0.0,0.0,0.6153846153846154,0.38461538461538464,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04733727810650888,0.0,12.0,0.0,0.16666666666666666,0.3333333333333333,0.3333333333333333,62.75,62.47222222222222,0.027777777777777776,0.0,,,31,178,0.89,0.94,1.0,33.0,175.0,,0.9393939393939394,1.0171428571428571,,4.35,17.81,14.58,1.0,13.0,14.0,42.42,35.0,40.7,7.0,28.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
34485,loss,,light heavy,male light heavy,536005,0,0,0,0,0,0,,Sean Monaghan,,0.0,,,,Callum Johnson,null ,,,male,167,0.0,0.0625,0.03125,0.53125,0.375,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0166015625,0.001953125,,,,,,,,,,,,38,180,0.95,0.96,0.9277777777777778,,,,,,,15.47,43.97,30.31,35.0,108.0,143.0,42.36,22.1,32.75,66.6,141.4,208.0,,,,,,,,,,,,,60.0
34517,loss,,heavy,male heavy,65595,0,0,0,0,0,0,,Anthony Williams,0.0,,0.0,,0.0,Jeremiah Karpency,,,,male,0,0.07142857142857142,0.2857142857142857,0.35714285714285715,0.14285714285714285,0.14285714285714285,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01020408163265306,0.02040816326530612,19.0,0.10526315789473684,0.0,0.3157894736842105,0.5263157894736842,43.85964912280702,39.75438596491228,0.016620498614958446,0.00554016620498615,,,40,183,0.30000000000000004,0.28,0.0,29.0,185.0,,1.3793103448275863,0.9891891891891892,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.0
34531,loss,,light heavy,male light heavy,513839,0,0,0,0,0,0,,Joe Smith Jr,,0.0,,,,Dmitry Bivol,null ,,,male,174,0.0,0.037037037037037035,0.07407407407407407,0.7037037037037037,0.18518518518518517,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02606310013717421,0.0013717421124828531,,,,,,,,,,,,30,183,0.99,0.98,0.9508196721311475,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,45.0
34558,win,,light heavy,male light heavy,19105,0,0,0,0,0,0,,Hector Camacho Jr,0.0,,0.0,,0.0,Victor Abreu,,,,male,0,0.014705882352941176,0.058823529411764705,0.04411764705882353,0.4852941176470588,0.38235294117647056,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007136678200692042,0.0008650519031141869,,,,,,,,,,,,41,173,0.88,0.33,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
34625,win,,cruiser,male cruiser,541800,0,0,0,0,0,0,,Stivens Bujaj,0.0,,0.0,,0.0,Luther Smith,,,,male,0,0.05,0.0,0.1,0.5,0.35,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,16.0,0.125,0.1875,0.5625,0.125,38.625,38.8125,0.03515625,0.0078125,,,29,185,0.9,0.95,0.0,40.0,193.0,,0.725,0.9585492227979274,,24.42,45.1,38.75,42.0,175.0,217.0,34.93,16.96,31.53,19.0,168.0,187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
34645,loss,,feather,male feather,649991,0,0,0,0,0,0,,Angel Suarez,0.0,,0.0,,0.0,William Foster III*,,,,male,0,0.0,0.09090909090909091,0.18181818181818182,0.18181818181818182,0.5454545454545454,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01652892561983471,0.008264462809917356,,,,,,,,,,,,29,165,0.74,0.54,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,45.0
34656,loss,,welter,male welter,519443,0,0,0,0,0,0,,Juan Rodriguez Jr,0.0,,0.0,,0.0,Anthony Young,,,,male,0,0.0,0.2,0.15,0.25,0.4,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0125,0.01,23.0,0.043478260869565216,0.043478260869565216,0.2608695652173913,0.6521739130434783,0.0,0.0,0.011342155009451795,0.001890359168241966,,,33,173,0.8200000000000001,0.8200000000000001,0.0,31.0,175.0,,1.064516129032258,0.9885714285714285,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
34676,win,,cruiser,male cruiser,559920,0,0,0,0,0,0,,Armin Mrkanovic,0.0,,0.0,,0.0,Wilmer Mejia,,,,male,0,0.0,0.07692307692307693,0.15384615384615385,0.3076923076923077,0.46153846153846156,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02366863905325444,0.00591715976331361,36.0,0.1111111111111111,0.19444444444444445,0.4166666666666667,0.19444444444444445,0.0,0.0,0.011574074074074075,0.0030864197530864196,,,40,180,0.79,0.89,0.0,37.0,175.0,,1.0810810810810811,1.0285714285714285,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
