,miles,location,name,sex,w,l,d,division,from,to,players_links,id
756,334,"USA, Ohio, Steubenville",Glenn Mitchell,male,3,4,0,welter,2015,2019,https://boxrec.com/en/proboxer/729229,729229
757,335,"USA, Tennessee, Johnson City",Roy King,male,12,4,1,light heavy,2014,2019,https://boxrec.com/en/proboxer/694090,694090
758,335,"USA, Tennessee, Johnson City",Brad Austin,male,13,30,0,cruiser,2000,2019,https://boxrec.com/en/proboxer/15883,15883
759,335,"USA, Tennessee, Johnson City",Adam Townsend,male,3,0,0,super middle,2015,2019,https://boxrec.com/en/proboxer/709261,709261
760,335,"USA, Tennessee, Johnson City",Dustin Long,male,2,1,2,heavy,2015,2019,https://boxrec.com/en/proboxer/741274,741274
761,335,"USA, Tennessee, Johnson City",Nicholas Jewell,male,0,1,0,cruiser,2019,2019,https://boxrec.com/en/proboxer/870165,870165
762,339,"USA, South Carolina, Spartanburg",Michael Blocker,male,0,3,0,welter,2015,2019,https://boxrec.com/en/proboxer/715751,715751
763,342,"USA, Connecticut, Bridgeport",Carlos Hernandez,male,4,3,1,super light,2010,2019,https://boxrec.com/en/proboxer/536008,536008
764,342,"USA, Connecticut, Bridgeport",Oscar Bonilla,male,6,3,2,super light,2011,2019,https://boxrec.com/en/proboxer/572172,572172
765,342,"USA, Connecticut, Bridgeport",Jacob Marrero,male,4,0,0,super feather,2018,2019,https://boxrec.com/en/proboxer/849566,849566
766,343,"USA, New York, Newburgh",Tre'Sean Wiggins,male,11,4,3,super light,2010,2019,https://boxrec.com/en/proboxer/539150,539150
767,343,"USA, Pennsylvania, Beaver Falls",Kiante Irving,male,6,0,0,super middle,2018,2019,https://boxrec.com/en/proboxer/847472,847472
768,343,"USA, South Carolina",Angel Gladney,female,10,15,1,super feather,2009,2019,https://boxrec.com/en/proboxer/480557,480557
769,343,"USA, South Carolina",Paul Carroll,male,2,1,0,super bantam,2017,2019,https://boxrec.com/en/proboxer/805232,805232
770,343,"USA, South Carolina",Gilberto Jacobs,male,3,6,0,super middle,1989,2019,https://boxrec.com/en/proboxer/641858,641858
771,343,"USA, South Carolina",Mark Anderson,male,3,17,1,middle,2010,2019,https://boxrec.com/en/proboxer/550129,550129
772,343,"USA, South Carolina",Darryl Watson,male,1,13,0,super feather,2008,2019,https://boxrec.com/en/proboxer/459832,459832
773,343,"USA, South Carolina",Michael Smith,male,0,5,0,feather,2017,2019,https://boxrec.com/en/proboxer/805234,805234
774,343,"USA, South Carolina",Kenny Hill,male,0,2,0,middle,2018,2019,https://boxrec.com/en/proboxer/835515,835515
775,343,"USA, South Carolina",Deon Johnson,male,0,4,0,super fly,2018,2019,https://boxrec.com/en/proboxer/848060,848060
776,343,"USA, South Carolina",Shawn Nelson,male,0,3,0,cruiser,2018,2019,https://boxrec.com/en/proboxer/849742,849742
777,343,"USA, South Carolina",Darius Taylor,male,0,1,0,,2019,2019,https://boxrec.com/en/proboxer/883600,883600
778,344,"USA, South Carolina, Swansea",Solon Staley,male,1,4,0,welter,2017,2019,https://boxrec.com/en/proboxer/821079,821079
779,345,"USA, New York, Carmel",Alex Vanasse,male,4,1,0,cruiser,2015,2019,https://boxrec.com/en/proboxer/710004,710004
780,345,"USA, South Carolina, Summerville",Coy Lanbert,male,6,21,0,middle,2012,2019,https://boxrec.com/en/proboxer/600172,600172
781,346,"USA, Pennsylvania, Ellwood City",Rosalindo Morales,male,3,0,0,light,2017,2019,https://boxrec.com/en/proboxer/805249,805249
782,346,"USA, Ohio, Gallipolis",Treavon Craycraft,male,2,0,0,middle,2018,2019,https://boxrec.com/en/proboxer/860408,860408
783,348,"USA, Connecticut, Danbury",Omar Bordoy,male,9,1,0,super light,2017,2019,https://boxrec.com/en/proboxer/797502,797502
784,348,"USA, Virginia, Falls Church",Stacey Anderson,male,0,6,0,welter,2015,2019,https://boxrec.com/en/proboxer/711700,711700
785,348,"USA, South Carolina, Charleston",Therran Smalls,male,0,6,0,middle,2015,2019,https://boxrec.com/en/proboxer/713107,713107
786,349,"USA, West Virginia, Huntington",Marcus Coney,male,2,2,1,light,2012,2019,https://boxrec.com/en/proboxer/623419,623419
787,349,"USA, West Virginia, Huntington",Hassan Haggler,male,1,3,0,super middle,2018,2019,https://boxrec.com/en/proboxer/844569,844569
788,351,"USA, New York, Liberty",Bryant Costello,male,1,1,0,super welter,2018,2019,https://boxrec.com/en/proboxer/837016,837016
789,353,"USA, Connecticut, Derby",Nicholas Lavin,male,5,11,0,cruiser,2010,2019,https://boxrec.com/en/proboxer/548357,548357
790,356,"USA, North Carolina, Asheville",Maurice Jones,male,6,0,0,heavy,2015,2019,https://boxrec.com/en/proboxer/713809,713809
791,356,"USA, New York, Kerhonkson",Tim Skolnik,male,2,0,1,heavy,2008,2018,https://boxrec.com/en/proboxer/446065,446065
792,356,"USA, Ohio, South Point",Chris Brown,male,2,5,2,heavy,2006,2019,https://boxrec.com/en/proboxer/372878,372878
793,356,"USA, West Virginia, Kenova",Ethan Hayes,male,1,0,0,super welter,2019,2019,https://boxrec.com/en/proboxer/897213,897213
794,357,"USA, Connecticut, New Haven",Chad Dawson,male,36,5,0,light heavy,2001,2019,https://boxrec.com/en/proboxer/60393,60393
795,357,"USA, Connecticut, New Haven",Tramaine Williams,male,19,0,0,super bantam,2012,2019,https://boxrec.com/en/proboxer/604764,604764
796,357,"USA, Connecticut, New Haven",Charles Foster,male,19,0,0,light heavy,2011,2019,https://boxrec.com/en/proboxer/572175,572175
797,357,"USA, Connecticut, New Haven",William Foster III,male,10,0,0,super feather,2015,2019,https://boxrec.com/en/proboxer/713830,713830
798,357,"USA, Connecticut, New Haven",Elvin Ayala,male,29,13,1,super welter,2003,2019,https://boxrec.com/en/proboxer/213606,213606
799,357,"USA, Connecticut, New Haven",Jimmy Williams,male,16,3,2,super welter,2013,2019,https://boxrec.com/en/proboxer/638170,638170
800,357,"USA, Connecticut, New Haven",Elvis Figueroa,male,7,0,0,super middle,2017,2019,https://boxrec.com/en/proboxer/790295,790295
801,357,"USA, Connecticut, New Haven",Anuel Rosa,male,2,0,0,super light,2018,2019,https://boxrec.com/en/proboxer/834824,834824
802,357,"USA, Kentucky, Catlettsburg",Cory Phelps,male,16,12,1,heavy,2005,2019,https://boxrec.com/en/proboxer/296521,296521
803,357,"USA, Connecticut, East Haven",Marisa Messer-Belenchia,female,1,0,0,super fly,2019,2019,https://boxrec.com/en/proboxer/880737,880737
804,358,"USA, New York, Highland",Daniel Sostre,male,13,20,1,welter,2005,2019,https://boxrec.com/en/proboxer/375824,375824
805,360,"USA, New York, East Hampton",Juan Mancilla,male,1,1,0,middle,2016,2019,https://boxrec.com/en/proboxer/770638,770638
806,361,"USA, Kentucky, Ashland",Travis Hanshaw,male,15,1,1,super middle,2011,2019,https://boxrec.com/en/proboxer/579040,579040
807,361,"USA, Kentucky, Ashland",Bill Yates,male,5,2,0,cruiser,2016,2019,https://boxrec.com/en/proboxer/749493,749493
808,361,"USA, Kentucky, Ashland",Thomas Hanshaw,male,11,8,0,cruiser,2011,2019,https://boxrec.com/en/proboxer/588138,588138
809,361,"USA, Kentucky, Ashland",Luke Lyons,male,5,2,1,heavy,2016,2018,https://boxrec.com/en/proboxer/758297,758297
810,361,"USA, New York, Elmira",Vinnie Denierio,male,3,7,0,light,2016,2019,https://boxrec.com/en/proboxer/770491,770491
811,362,"USA, Connecticut, Hamden",Helen Joseph,female,17,3,2,bantam,2004,2019,https://boxrec.com/en/proboxer/367027,367027
812,363,"USA, Tennessee, Greeneville",Steven New,male,0,0,1,super middle,2019,2019,https://boxrec.com/en/proboxer/880188,880188
813,364,"USA, Ohio, Ironton",Adam Collins,male,14,15,0,cruiser,2004,2018,https://boxrec.com/en/proboxer/247535,247535
814,364,"USA, Ohio, Lowellville",Rocco Nolfi,male,0,0,1,heavy,2019,2019,https://boxrec.com/en/proboxer/872565,872565
815,368,"USA, Connecticut, Waterbury",Jair Ramos,male,5,3,2,welter,2011,2019,https://boxrec.com/en/proboxer/591432,591432
816,371,"USA, Ohio, Youngstown",Willie Nelson,male,27,3,1,super welter,2006,2019,https://boxrec.com/en/proboxer/356205,356205
817,371,"USA, Ohio, Youngstown",Alejandro Salinas,male,10,3,0,light,2014,2019,https://boxrec.com/en/proboxer/703859,703859
818,371,"USA, Ohio, Youngstown",Danny Rosenberger,male,6,7,4,middle,2015,2019,https://boxrec.com/en/proboxer/722689,722689
819,371,"USA, Ohio, Youngstown",Vincent O'Neill,male,4,2,1,super light,2005,2018,https://boxrec.com/en/proboxer/306156,306156
820,371,"USA, Ohio, Youngstown",Lavelle Hadley,male,3,4,0,super middle,2014,2018,https://boxrec.com/en/proboxer/703868,703868
821,371,"USA, Ohio, Zanesville",Brandon Alexander,male,4,0,0,super welter,2015,2019,https://boxrec.com/en/proboxer/739749,739749
822,371,"USA, Ohio, Youngstown",Anthony Congemi,male,1,0,0,heavy,2018,2018,https://boxrec.com/en/proboxer/846384,846384
823,371,"USA, Ohio, Youngstown",Anthony Taylor,male,4,4,0,super bantam,2015,2019,https://boxrec.com/en/proboxer/741480,741480
824,371,"USA, Ohio, Youngstown",Daniel Infante,male,1,3,0,heavy,2018,2019,https://boxrec.com/en/proboxer/848749,848749
825,371,"USA, Ohio, Youngstown",John Gregory,male,2,2,0,welter,2014,2019,https://boxrec.com/en/proboxer/703870,703870
826,371,"USA, Ohio, Zanesville",Steven Chesnik,male,0,12,0,light heavy,2014,2019,https://boxrec.com/en/proboxer/682288,682288
827,373,"USA, Connecticut",Carlos Marrero,male,2,3,1,light,2017,2019,https://boxrec.com/en/proboxer/814938,814938
828,378,"USA, Ohio, Alliance",Ryizeemmion Ford,male,3,0,0,light,2019,2019,https://boxrec.com/en/proboxer/846518,846518
829,380,"USA, South Carolina, Aiken",Javier Frazier,male,8,12,1,middle,2013,2019,https://boxrec.com/en/proboxer/644471,644471
830,380,"USA, South Carolina, Aiken",Keasen Freeman,male,4,8,0,super light,2017,2019,https://boxrec.com/en/proboxer/786399,786399
831,380,"USA, South Carolina, Aiken",Kevin Mario Cooper,male,1,20,1,welter,2014,2019,https://boxrec.com/en/proboxer/703292,703292
832,381,"USA, Ohio, Beaver Creek",Nicholas Rodriguez,male,1,11,1,super feather,2014,2019,https://boxrec.com/en/proboxer/704564,704564
833,382,"USA, Connecticut, New Britain",Nathan Martinez,male,6,0,0,feather,2018,2019,https://boxrec.com/en/proboxer/834825,834825
834,382,"USA, Ohio, Lake Milton",Tyler Collins,male,0,2,0,middle,2019,2019,https://boxrec.com/en/proboxer/877970,877970
835,384,"USA, Connecticut, New London",Cassius Chaney,male,17,0,0,heavy,2015,2019,https://boxrec.com/en/proboxer/715608,715608
836,384,"USA, Connecticut, Groton",Marcia Agripino,female,3,2,1,super bantam,2013,2019,https://boxrec.com/en/proboxer/656338,656338
837,384,"USA, Ohio, Warren",Marlon Williams,male,5,1,0,heavy,2015,2019,https://boxrec.com/en/proboxer/718698,718698
838,390,"USA, Connecticut, Hartford",Richard Rivera,male,14,0,0,cruiser,2017,2019,https://boxrec.com/en/proboxer/784475,784475
839,390,"USA, Connecticut, Hartford",Mike Oliver,male,26,10,1,feather,2001,2018,https://boxrec.com/en/proboxer/64303,64303
840,390,"USA, Connecticut, Hartford",Sharad Collier,male,4,0,1,light,2018,2019,https://boxrec.com/en/proboxer/834826,834826
841,390,"USA, Connecticut, Hartford",Anthony Ortiz,male,1,0,0,super fly,2019,2019,https://boxrec.com/en/proboxer/897576,897576
842,390,"USA, Connecticut, Hartford",Victor Medina,male,1,0,0,super bantam,2019,2019,https://boxrec.com/en/proboxer/861544,861544
843,390,"USA, Connecticut, Hartford",Jonathan Figueroa,male,2,2,0,welter,2016,2019,https://boxrec.com/en/proboxer/771631,771631
844,391,"USA, Connecticut, East Hartford",Mykquan Williams,male,15,0,1,super light,2016,2019,https://boxrec.com/en/proboxer/754671,754671
845,391,"USA, Connecticut, East Hartford",Anthony Laureano,male,12,0,0,super light,2016,2019,https://boxrec.com/en/proboxer/771633,771633
846,391,"USA, Ohio, Lancaster",Cory Schooley,male,0,3,1,heavy,2016,2019,https://boxrec.com/en/proboxer/763494,763494
847,392,"USA, New York, Jamestown",Davmond Carter,male,1,2,1,heavy,2018,2019,https://boxrec.com/en/proboxer/847238,847238
848,394,"USA, South Carolina, North Augusta",Desmond Lyons,male,6,1,0,super light,2018,2019,https://boxrec.com/en/proboxer/838260,838260
849,395,"USA, Georgia, Augusta",Justin DeLoach,male,18,4,0,welter,2013,2019,https://boxrec.com/en/proboxer/647963,647963
850,395,"USA, Connecticut, Manchester",Jose Carlos Rivera,male,8,4,1,super welter,2016,2019,https://boxrec.com/en/proboxer/766400,766400
851,395,"USA, Georgia, Augusta",Brandon Spencer,male,8,18,2,heavy,2010,2019,https://boxrec.com/en/proboxer/555645,555645
852,395,"USA, Georgia, Augusta",Aaron Casper,male,5,3,0,light heavy,2017,2019,https://boxrec.com/en/proboxer/783653,783653
853,395,"USA, Georgia, Augusta",Fernando Bunch,male,9,0,0,light,2016,2019,https://boxrec.com/en/proboxer/746007,746007
854,395,"USA, Georgia, Augusta",Tyrone Guy,male,0,0,2,heavy,2019,2019,https://boxrec.com/en/proboxer/868517,868517
855,395,"USA, Georgia, Augusta",Jade Ealy,male,2,6,0,super middle,2014,2019,https://boxrec.com/en/proboxer/679088,679088
856,395,"USA, New York, Cortland",Mike Diorio,male,0,2,0,cruiser,2018,2019,https://boxrec.com/en/proboxer/839175,839175
857,401,"USA, Ohio, Akron",Kingdamon Antoine,male,9,0,0,feather,2016,2019,https://boxrec.com/en/proboxer/756821,756821
858,401,"USA, Ohio, Akron",Jose Rodriguez Jr,male,7,0,0,middle,2016,2019,https://boxrec.com/en/proboxer/778278,778278
859,401,"USA, Ohio, Akron",David Rodriguez,male,2,0,0,super welter,2018,2018,https://boxrec.com/en/proboxer/826724,826724
860,401,"USA, Ohio, Akron",Martez Williamson,male,3,26,1,cruiser,2013,2019,https://boxrec.com/en/proboxer/647532,647532
861,406,"USA, New York, Hyde Park",Dominique Crowder,male,2,0,0,feather,2019,2019,https://boxrec.com/en/proboxer/859608,859608
862,412,"USA, Ohio, Whitehall",Cory Dulaney,male,5,10,3,super welter,2015,2019,https://boxrec.com/en/proboxer/713677,713677
863,413,"USA, Massachusetts, Springfield",Anthony Velazquez,male,8,0,0,welter,2018,2019,https://boxrec.com/en/proboxer/821335,821335
864,413,"USA, Massachusetts, Springfield",Derrick Whitley Jr,male,6,1,1,welter,2017,2019,https://boxrec.com/en/proboxer/790296,790296
865,413,"USA, Massachusetts, Springfield",Jalen Renaud,male,3,0,0,middle,2019,2019,https://boxrec.com/en/proboxer/859640,859640
866,413,"USA, Massachusetts, Springfield",Reinaldo Graceski,male,5,1,1,light heavy,2010,2019,https://boxrec.com/en/proboxer/536086,536086
867,413,"USA, Massachusetts, Springfield",Jose Angel Ortiz,male,5,14,1,welter,1995,2019,https://boxrec.com/en/proboxer/18536,18536
868,413,"USA, Pennsylvania, Erie",Elliott Brown,male,2,11,0,super light,2017,2019,https://boxrec.com/en/proboxer/813713,813713
869,413,"USA, Massachusetts, Springfield",Rollin Whitley,male,1,0,0,super light,2019,2019,https://boxrec.com/en/proboxer/888695,888695
870,413,"USA, Massachusetts, Springfield",Liz Humphries,female,0,0,1,light,2018,2018,https://boxrec.com/en/proboxer/848042,848042
871,413,"USA, Massachusetts, Springfield",Angel Vazquez,male,0,1,0,cruiser,2019,2019,https://boxrec.com/en/proboxer/883527,883527
872,415,"USA, New York, Geneva",Nick Brinson,male,19,5,2,middle,2008,2019,https://boxrec.com/en/proboxer/474388,474388
873,416,"USA, Rhode Island, North Kingstown",Karen Dulin,female,3,22,1,bantam,2008,2019,https://boxrec.com/en/proboxer/436994,436994
874,417,"USA, Ohio",Roy Barringer,male,6,3,0,middle,2016,2019,https://boxrec.com/en/proboxer/756258,756258
875,417,"USA, Ohio",Muhammad Abdullah,male,4,1,1,cruiser,2016,2019,https://boxrec.com/en/proboxer/786331,786331
876,417,"USA, Ohio",Travis Jerig,male,3,3,1,middle,2015,2019,https://boxrec.com/en/proboxer/718726,718726
877,417,"USA, Ohio",Ben Schlater,male,4,1,3,middle,2016,2019,https://boxrec.com/en/proboxer/764249,764249
878,417,"USA, Ohio",Michael Evans,male,2,0,0,light,2019,2019,https://boxrec.com/en/proboxer/869896,869896
879,417,"USA, Ohio",Anjel Lerma,male,1,1,0,welter,2018,2019,https://boxrec.com/en/proboxer/840188,840188
880,417,"USA, Ohio",Dib Kaddah,male,0,3,1,super light,2017,2018,https://boxrec.com/en/proboxer/816438,816438
881,417,"USA, Ohio",Crystal Byers,female,0,8,0,super welter,2017,2019,https://boxrec.com/en/proboxer/800117,800117
882,417,"USA, Ohio",Shawn Rall,male,0,3,0,welter,2018,2019,https://boxrec.com/en/proboxer/844749,844749
883,417,"USA, Ohio, Medina",Ashley Futrell,female,0,1,0,super middle,2019,2019,https://boxrec.com/en/proboxer/900066,900066
884,418,"USA, Ohio, Columbus",Rashid Stevens,male,4,0,0,feather,2016,2019,https://boxrec.com/en/proboxer/756180,756180
885,418,"USA, Georgia, Clayton",Carlos Jackson,male,15,0,0,super bantam,2015,2019,https://boxrec.com/en/proboxer/736185,736185
886,418,"USA, New York, Dunkirk",Wilfredo Flores,male,8,0,0,light,2015,2019,https://boxrec.com/en/proboxer/718862,718862
887,418,"USA, Ohio, Columbus",Jamie Walker,male,9,2,2,super welter,2014,2019,https://boxrec.com/en/proboxer/679116,679116
888,418,"USA, Ohio, Columbus",Michael Glasscox,male,6,3,2,cruiser,2015,2019,https://boxrec.com/en/proboxer/706875,706875
889,418,"USA, Oklahoma, Grove",Tim Bronson,male,3,11,0,heavy,2013,2019,https://boxrec.com/en/proboxer/661630,661630
890,418,"USA, Ohio, Columbus",Travis Davis,male,4,0,0,cruiser,2017,2019,https://boxrec.com/en/proboxer/807446,807446
891,418,"USA, Oklahoma, Grove",James Roach,male,5,2,0,super light,2016,2019,https://boxrec.com/en/proboxer/743105,743105
892,418,"USA, Massachusetts, Dorchester",Anthony Hines,male,1,0,0,super middle,2019,2019,https://boxrec.com/en/proboxer/848417,848417
893,418,"USA, Ohio, Columbus",Martegus Martin,male,0,6,0,welter,2017,2019,https://boxrec.com/en/proboxer/805455,805455
894,422,"USA, New York, Albany",Will Madera,male,14,0,3,light,2013,2019,https://boxrec.com/en/proboxer/664144,664144
895,422,"USA, New York, Albany",Abraham Nova,male,17,0,0,super feather,2016,2019,https://boxrec.com/en/proboxer/757058,757058
896,422,"USA, New York, Albany",Ray Jay Bermudez,male,9,0,0,super light,2017,2019,https://boxrec.com/en/proboxer/808789,808789
897,422,"USA, New York, Albany",Brandon Lynch,male,1,0,0,heavy,2019,2019,https://boxrec.com/en/proboxer/875395,875395
898,425,"USA, Tennessee, Knoxville",Kenneth Council,male,10,3,1,middle,2012,2019,https://boxrec.com/en/proboxer/615019,615019
899,426,"USA, Ohio, Mansfield",Chaise Nelson,male,10,1,0,feather,2016,2019,https://boxrec.com/en/proboxer/747446,747446
900,426,"USA, Massachusetts, Southbridge",Wilfredo Pagan,male,6,1,0,welter,2017,2019,https://boxrec.com/en/proboxer/784474,784474
901,426,"USA, Ohio, East Cleveland",Latiss Norman,male,4,5,0,super middle,2018,2019,https://boxrec.com/en/proboxer/826723,826723
902,426,"USA, New York, Syracuse",Lawrence Gabriel,male,3,2,1,heavy,2016,2019,https://boxrec.com/en/proboxer/739528,739528
903,427,"USA, New York, Brownsville",Curtis Stevens,male,30,7,0,super welter,2004,2019,https://boxrec.com/en/proboxer/271558,271558
904,427,"USA, Georgia, Savannah",Darrion Lawson,male,2,0,0,super middle,2019,2019,https://boxrec.com/en/proboxer/867794,867794
905,428,"USA, Ohio, Cleveland",Charles Conwell,male,11,0,0,super welter,2017,2019,https://boxrec.com/en/proboxer/791994,791994
906,428,"USA, Ohio, Cleveland",Thomas Mattice,male,15,1,1,light,2014,2019,https://boxrec.com/en/proboxer/697583,697583
907,428,"USA, Ohio, Cleveland",Antonio Nieves,male,19,3,2,bantam,2011,2019,https://boxrec.com/en/proboxer/585558,585558
908,428,"USA, Ohio, Cleveland",Miguel Angel Gonzalez,male,25,4,0,light,2008,2019,https://boxrec.com/en/proboxer/465871,465871
909,428,"USA, Ohio, Cleveland",Michael Moore,male,18,3,0,middle,2010,2019,https://boxrec.com/en/proboxer/525849,525849
910,428,"USA, Ohio, Cleveland",Isaiah Steen,male,13,0,0,middle,2016,2019,https://boxrec.com/en/proboxer/751277,751277
911,428,"USA, Ohio, Cleveland",Ray Austin,male,29,10,4,heavy,1998,2019,https://boxrec.com/en/proboxer/16778,16778
912,428,"USA, Ohio, Cleveland",Montana Love,male,12,0,1,super light,2015,2019,https://boxrec.com/en/proboxer/717953,717953
913,428,"USA, Rhode Island, Cranston",Nick DeLomba,male,15,2,0,super light,2013,2019,https://boxrec.com/en/proboxer/650751,650751
914,428,"USA, Ohio, Cleveland",Alante Green,male,7,0,1,cruiser,2016,2019,https://boxrec.com/en/proboxer/778277,778277
915,428,"USA, Ohio, Cleveland",Ramiro Hernandez,male,15,0,0,feather,2014,2019,https://boxrec.com/en/proboxer/694400,694400
916,428,"USA, Ohio, Cleveland",Prenice Brewer,male,21,4,1,welter,2006,2019,https://boxrec.com/en/proboxer/364645,364645
917,428,"USA, Ohio, Cleveland",Carla Torres,female,5,6,0,super feather,2010,2019,https://boxrec.com/en/proboxer/549996,549996
918,428,"USA, Rhode Island, Cranston",Jean Pierre Augustin,male,17,1,1,heavy,2014,2019,https://boxrec.com/en/proboxer/673904,673904
919,428,"USA, New York, Troy",Shawn Miller,male,18,5,1,cruiser,2009,2019,https://boxrec.com/en/proboxer/498552,498552
920,428,"USA, Ohio, Cleveland",Fred Wilson Jr,male,6,0,2,super welter,2016,2019,https://boxrec.com/en/proboxer/767170,767170
921,428,"USA, Ohio, Cleveland",Roney Hines,male,7,0,0,heavy,2018,2019,https://boxrec.com/en/proboxer/839362,839362
922,428,"USA, Ohio, Cleveland",Brett Simmons,male,4,2,3,welter,2010,2019,https://boxrec.com/en/proboxer/525554,525554
923,428,"USA, Ohio, Cleveland",Jeremy Abram,male,3,2,0,super feather,2013,2019,https://boxrec.com/en/proboxer/661212,661212
924,428,"USA, Ohio, Cleveland",Darnell Pettis,male,4,15,0,light,2017,2019,https://boxrec.com/en/proboxer/790566,790566
925,428,"USA, Ohio, Cleveland",Omari Braxton,male,5,0,0,heavy,2007,2019,https://boxrec.com/en/proboxer/382294,382294
926,428,"USA, Ohio, Cleveland",Clifford McPherson,male,2,39,1,middle,2005,2019,https://boxrec.com/en/proboxer/327502,327502
927,429,"USA, New York, Woodlawn",Noel Murphy,male,14,1,1,welter,2014,2019,https://boxrec.com/en/proboxer/701948,701948
928,429,"USA, New York, Schenectady",Mike Faragon,male,20,1,0,super light,2007,2019,https://boxrec.com/en/proboxer/427576,427576
929,429,"USA, New York, Schenectady",Eric Abraham,male,6,6,0,cruiser,2016,2019,https://boxrec.com/en/proboxer/744521,744521
930,429,"USA, New York, Schenectady",Jahyae Brown,male,3,0,0,super welter,2019,2019,https://boxrec.com/en/proboxer/873190,873190
931,429,"USA, New York, Schenectady",James Torre,male,2,0,0,welter,2016,2018,https://boxrec.com/en/proboxer/761023,761023
932,429,"USA, New York, Schenectady",Bryan Abraham,male,6,34,2,welter,2008,2019,https://boxrec.com/en/proboxer/457239,457239
933,432,"USA, Rhode Island, Providence",Demetrius Andrade,male,28,0,0,middle,2008,2019,https://boxrec.com/en/proboxer/468433,468433
934,432,"USA, Rhode Island, Providence",Toka Kahn Clary,male,27,2,0,feather,2012,2019,https://boxrec.com/en/proboxer/617801,617801
935,432,"USA, Rhode Island, Providence",Kali Reis,female,16,7,1,welter,2008,2019,https://boxrec.com/en/proboxer/466374,466374
936,432,"USA, Rhode Island, Providence",Shelly Vincent,female,26,2,0,feather,2011,2019,https://boxrec.com/en/proboxer/584151,584151
937,432,"USA, Rhode Island, Providence",Victor Reynoso,male,5,0,0,super welter,2018,2019,https://boxrec.com/en/proboxer/843505,843505
938,432,"USA, Rhode Island, Providence",Anthony Marsella Jr,male,13,0,0,super light,2016,2019,https://boxrec.com/en/proboxer/754670,754670
939,432,"USA, Rhode Island, Providence",Angel Camacho Jr,male,16,0,0,light heavy,2006,2019,https://boxrec.com/en/proboxer/361091,361091
940,432,"USA, Rhode Island, Providence",Lamont Powell,male,5,0,0,super welter,2018,2019,https://boxrec.com/en/proboxer/834489,834489
941,432,"USA, Rhode Island, Providence",Ricky De Los Santos,male,9,0,0,feather,2017,2019,https://boxrec.com/en/proboxer/790847,790847
942,432,"USA, Rhode Island, East Providence",Elijah Peixoto,male,2,0,0,super light,2019,2019,https://boxrec.com/en/proboxer/859619,859619
943,432,"USA, Rhode Island, Providence",Anthony Concepcion,male,4,0,1,middle,2018,2019,https://boxrec.com/en/proboxer/844468,844468
944,432,"USA, Rhode Island, Providence",Michael Valentin,male,6,0,1,light,2017,2019,https://boxrec.com/en/proboxer/797905,797905
945,432,"USA, Rhode Island, Providence",Isaac Perez Santos,male,2,0,0,super welter,2019,2019,https://boxrec.com/en/proboxer/871315,871315
946,432,"USA, Rhode Island, Providence",Placido Hoff,male,2,2,1,light,2015,2018,https://boxrec.com/en/proboxer/741181,741181
947,432,"USA, Rhode Island, Providence",Ethan Pena,male,3,2,0,super middle,2012,2019,https://boxrec.com/en/proboxer/629296,629296
948,432,"USA, Rhode Island, Providence",Joseph Santana,male,0,2,0,light,2018,2018,https://boxrec.com/en/proboxer/845648,845648
949,432,"USA, Rhode Island, Providence",James Advincola,male,0,1,0,heavy,2018,2018,https://boxrec.com/en/proboxer/854629,854629
950,434,"USA, Massachusetts, Fall River",Kris Jacobs,male,1,0,1,super light,2018,2019,https://boxrec.com/en/proboxer/840892,840892
951,434,"USA, New York, Utica",Michael Rycraft,male,3,0,0,super middle,2014,2019,https://boxrec.com/en/proboxer/676887,676887
952,435,"USA, Rhode Island, Pawtucket",Davhon Shelton,male,1,1,0,light,2018,2018,https://boxrec.com/en/proboxer/834488,834488
953,435,"USA, New York, Cheektowaga",Perez Aughtry,male,0,2,0,light heavy,2018,2019,https://boxrec.com/en/proboxer/849873,849873
954,436,"USA, New York, Buffalo",Emanuel Colon,male,17,1,1,super light,2012,2019,https://boxrec.com/en/proboxer/617727,617727
955,436,"USA, New York, Buffalo",Donnie Marshall,male,10,1,0,super welter,2016,2019,https://boxrec.com/en/proboxer/768230,768230
956,436,"USA, Ohio, London",Alfred Leisure,male,4,0,0,welter,2018,2019,https://boxrec.com/en/proboxer/844568,844568
957,436,"USA, New York, Buffalo",Gerffred Ngayot,male,2,0,0,light,2019,2019,https://boxrec.com/en/proboxer/882582,882582
958,436,"USA, New York, Buffalo",Ayanna Tramont,female,1,0,0,middle,2019,2019,https://boxrec.com/en/proboxer/892011,892011
959,436,"USA, New York, Buffalo",Charles Garner,male,1,0,0,super light,2019,2019,https://boxrec.com/en/proboxer/861339,861339
960,436,"USA, New York, Buffalo",Daniel Dejesus,male,1,0,0,super feather,2019,2019,https://boxrec.com/en/proboxer/892009,892009
961,436,"USA, New York, Buffalo",Jack Grady,male,0,9,1,welter,2014,2019,https://boxrec.com/en/proboxer/704089,704089
962,436,"USA, New York, Buffalo",Jimmie Levins,male,0,5,0,heavy,2016,2019,https://boxrec.com/en/proboxer/750121,750121
963,438,"USA, New York, Rochester",Willie Monroe Jr,male,24,3,0,super middle,2008,2019,https://boxrec.com/en/proboxer/445588,445588
964,438,"USA, New York, Rochester",Lavisas Williams,male,9,1,1,light,2013,2019,https://boxrec.com/en/proboxer/638633,638633
